tweet	sarcasm	sentiment
و الله تستاهل ياقلبي ليه تميل مكنت خالي انت اسباب كل كربي وانت اسباب ماجرالي ايه بقي اللي هايواسيني بعد ماتهدت امالي #محمد_محسن	0	0
الولد اللي بيقبل يتشتم ب امه حتى لو هزار و يقلب الدنيا لو حد جاب اسم صاحبته بس #استرجل كده عشان امك اللي بقيالك و تعبت عشانك	1	0
RT @HadiAlabdallah: مركز حلب الإعلامي @AleppoAMC ينشر تصوير جوّي يوضح حجم الدمار في حي المشهد بحلب إثر الغارات الجويّة المكثفة التي استهدفت…	0	0
أيها الغيورون على القانون هل سمعتم عن تهريب المتهمين الأمريكان و١٤ الف مدني في السجن الحربي وإعلان دستوري باطل يمنح الحك	0	0
المعتصمون داخل مسجد الفتح يستخدمون طفايات الحريق ويتهمون الجيش بإطلاق قنابل الغاز عليهم #السادة_المحترمون …	0	0
1 ده حلم قديم يبدو أنه اقترب تحققه بإذن اللهكان عندي مشروع مسرحية من كام سنة مع الفنانة سهير البابلي بس مااكتملش للأسفيامسهل	0	0
RT @S_OM9: #جنودنا_رفعتوا_روسنا ومن بغير من حَملُوا راية الاسلام نفتخر؟انتم محل للفخر والعز والشهامة..حفظكم الله ونصركم.. https://t.c…	0	1
كل ما فيكي جميلبراءة وجهك ،، وإبتسامتك اللطيفة ،، وعيناكي الفاتنتان😘😘😍😍🌷يسعد مساكي ندوون@nadinenjeim… https://t.co/45Kws8FXgU	0	1
سويناها😹🔥#MannequinChallenge https://t.co/zL2WOzkLWH	0	1
روئيتك #تريح #النظر #سماعك #يريح #الاعصاب #كلماتك #بلسم #الجروح ي #نجمتي #الذهبية #نوال_الزغبي #بحبك @NawalElZoghbi… https://t.co/A0QgBZScWw	0	1
نائب رئيس مجلس الدولة في كوبا تشكر #الرئيس_الأسد على صدق مواساته وتعازيه الخالصة بوفاة القائد #كاسترو	0	1
@Haytham_77 سيتم الرد علي حضرتك في اقرب وقت يا فندم.	0	1
مفيش حاجة اسمها دولة وطنية في حاجة اسمها الجماعة التنظيم طز في مصر #السادة_المحترمون …	1	0
ابتسم فإن هناك من يحبك يعتني بك يحميك ينصرك يسمعك يراك هو الرحمن الرحيم	0	1
RT @zil3__: @M___G3 💔👌خوي السعد وافي وانا للخوي معكاز وانا محزمه كان الزمن عقد احجاجه #نبض_العراق🍃اخوي الغالي عازف ربي يطول ب عمره..👌…	0	1
عروض الخليج فوق الخيال@khaleej_riyadh rEc #EgyptAir	0	1
@fahadsaad6  في رئيس كان منتخب من الشعب قال لبيك يا سوريا انقلب عليه السيسي بمساعدتكم فلوسكم قتلت ناس كتير واعتقلت أكتر انتظروا عقاب الله	0	0
@dbx1974 @noula2001كالثعابين السامة عندما ترفع الملقط عن انيابها - يكفي انه فضح فسادهم وقلة ضميرهم هنيئا لك يا لبنان بأحتفال الفاسدين النادر	1	0
كرستيانو رونالدو يفصله 75 هدف ليصبح الهداف التاريخي الاول في ريال مدريد #اسطورة	0	1
نحترم البرادعي لكن سنقف ضد اخطاءة بالمرصاد ،فحن لسنا اتباع مرسي المتواطئين بالصمت على الاخطاء لتتحول الى جرائمعادل عبدالحميد…	0	0
#كاسترو لَم يترك ورائه لا قصور ولا حسابات بنكية وشعب #فلسطين يعاني الاحتلال والقتل والتهجير ورئيسه عباس همه جمع القصور والاموال له ولاولاده	0	0
"في حفل جمعية رسالة "" رد الجميل "" لتكريم سيدات مُسنات من جميع محافظات #مصر بمناسبة #عيد_الأم على مسرح سيد درويش - أكاديمية…"	0	1
نزال الليلة سوف يدخل فيه ترامب مجروحآ. ليس لديه ما يخسره. اتوقع بيغامر وبيهاجم عائلة كلنتون خصوصآ فضيحة بيل. هيلاري ذكية سوف تتركه يدمر نفسه	1	1
@malak_alhusaini  ايفون. 7😩💔	0	0
RT @MG_lawyer: امريكا استخدمت 41 فيتو منع ادانة اسرائيل بمجزارهاعندما يتحدث مجلس الامن عن الشرف! https://t.co/q2ZLC2MnUX	1	0
ألا لعنة الله على القوم الظالمين ... #روسيا #بشار_الأسد #أيران #الأمم_المتحدةكلهم أجتمعو على قتل بيان https://t.co/DDsPjEunPz	0	0
كل مصرى حر فى المانيا يتوجه ظهر غد الى وزارة الخارجية الالمانية فى برلين لاعلان معارضته لمؤتمر الانقلاب وترعاه ملكة الاردن	0	0
@Optimistic2nd 😂😂😂😂 ده في راي من اعظم الممثلين الي انجبتهم بريطانيا شيء فظيع في التقمص والتمثيل	0	1
الانقلاب يريد قمع 50 مليون مصرى لو حاولت امريكا بجبروتها قمعهم ما نجحت شعب مصر العظيم سينتصر ويدفع العالم لاحترامه	0	0
عندى قمر بسهر معاه :) عندى معاد وحبيبى لغاه :( — #كاريوكى	0	1
تكلفه الحج فى مصر خمسين ألف جنيه فى حين ان الرواتب لا تتعدى ألفين يعنى اللى جاى يحج أو يعتمر موفر من اكله علشان فريضة ربناولا سيسي ولا	0	0
RT @EHSANFAKEEH: إيران تلغي الحج من أركان الاسلام لوجوده في #السعوديةوهي في صدد بناء كعبة بديلة أو نقل الكعبة من مكة للنجف الأشرف👇🏻😂https…	1	0
RT @memezen27: @Ahmed2I3h مثلما ادخلت الارهاب الى سورية ودعمتهم بالمال والسلاح .لتشرعن تدخلها بسورية بحجة محاربة الارهاب وطائراتها تقصف الج…	0	0
إخفاء الحقيقة بحجة ان الرئيس يعلم ما لانعلمه وهو بيده الامر ويعرف مصلحتنا فكرة خانعة تكرس لتهميش المواطن واحتقاره الرئيس موظف عند الشعب	1	0
خجلت من حلب الشّهباء يطحنهاجيش الغزاة وجيشُ العُرْب لم يصلخجلتُ من صرخة الطفل التي انطلقتْولم تجد نخوة الإنقاذ من رجلِ#ستبقى_حلب	0	0
بيونسيه في أناقة مكياجها العيون – مجلة رنود https://t.co/UbnwcotH5v	0	1
حتى الاراجوز مالوش مكان فى اعلام العار مطلوب قطيع يكرر ما يسمع ويتملي	1	0
RT @daloaqana1: الاتصالات ترد على حملة المقاطعة ببيان جديدوتقول نحن الوحيدوون التفاصيلhttps://t.co/fV4aC6U0ZS #اليوم_الثاني_عشـر_راح_…	0	0
قرار كويس وهايل و مستنيينه من زمانلكن #السادة_المحترمون	0	1
لا جديد هذا مستوى الأرجنتين بلاد الفالصو بدون الذهبي ميسي	1	0
RT @Manar_Bshay: بوكيمون ايه اللي اقوم اضور عليه .. ده انا بكسل اقوم اطفي نور الاوضه ..!!🐸💔	1	0
رزق مين ده بقى ؟؟  الناس بقت سيسى كده ليه من كتر النحنحة هيشلحوا	1	0
واشنطن تتهم في الامم المتحدة ضباطا سوريين بالاسم بالضلوع في هجمات على المدنيين https://t.co/XI5F9VABZv #القدس #حلب #uae	0	0
RT @HaifaAlajlan_: اللهم لا تخرجنا من رمضان إلا وقد أصلحت حالنا ، وأسعدت حياتنا ، وغفرت ذنوبنا ، وتقبلت صلاتنا وصيامنا ، وحققت لنا ما نتمنا…	0	1
#اطفال دول ولا مش اطفال ؟؟؟ظظ يابتوع #المدارس هههههههههههههههههههههههههههههههههههههههههههه	1	1
بعيدا عن الهزار بقى وكده من كل قلبي باقولها لك ربنا يسعدك زي ما بتسعد الناسقلبي وربي راضيين عليك يا أمردسلام عليكم	0	1
من #عيوب_تويتر: الكثير من ردود الأفعال والقليل من الأفعال، الانشغال بشكل مبالغ فيه بالأحداث اليومية عن التخطيط للمستقبل	0	0
ياجماعه أنا اقترحت يكون اسم البرنامج (اجمل رنوش بعمرنا ) اللي موافقني يعمل ريتويت #مولد_الاعلامية_الساحرة_رناسماحة #…	0	1
هل تستخدم الشرطة غير العسكريين لقمع التظاهرات ولماذا ؟! الأسواني يكتب مقاله بعنوان : متى يرحل مرسي >>	0	0
طبعا إستفتاء مارس كان أكثر شرفا من إستفتاء الإخوان على الأقل أشرف عليه قضاء حقيقي وكانت الإنتهاكات فيه لا تقارن بإستفتاء الإخوان	0	0
https://t.co/qGe2uIU3eEبوب ديلان ..وأحساسه الجميل...محاولة للنهوض دون مساعدة...لكم ولي🌹🌹	0	1
"صورة مرسى على المسجد الأقصى و أغنية السيسى على التلفزيون الإسرائيلى شتان الفارق"""	1	0
لم يترك الانقلاب نقيصة الا وعملها	0	0
وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها	1	0
ولما تبص #حواليك هتعرف انك #احسن من ناس #كتير عشان كده #لازم تقول #الحمد_لله	0	1
"RT @caironewsportal: د #فيصل_القاسم يفضح""#بوتين""ويكشف حقيقة مباركة #إسرائيل لـ #العدوان_الروسي https://t.co/1H4rJ2g1Gz#سوريا  @kasimf http…"	0	0
اذا كانت رسالة البرنامج الوحيدة هي كشف التجارة بالدين و كشف قنوات الفتنة فده يكفينا، تاني، يتحرق البرنامج المهم البلد	0	0
#فيفي_عبده : الراقصة محترمة جداً ، و أنا قدوة ليش ما أكون قدوة :) #الحكم لا تعليييق !!!	0	1
قيومجيان في ذكرى استشهاد جبران تويني: يموت في وجعنا لكنه يحيا أبداً في نور عظيم يقهر الظلم https://t.co/5g5XBiYdZM	0	1
